year,month,day,date_time_hour_beginning,residual_demand,rsa_contracted_demand
2018,4,25,2018-04-25,25424.4,27950.978
2018,4,25,2018-04-25,25503.4,28048.093
2018,4,25,2018-04-25,25849.27,28265.98
2018,4,25,2018-04-25,26720.4,28829.392
2018,4,25,2018-04-25,28292.27,29924.991
2018,4,25,2018-04-25,30338.53,31828.493
2018,4,25,2018-04-25,28782.567,30117.466
2018,4,25,2018-04-25,26875.27,28207.027
2018,4,25,2018-04-25,24718.4,25968.786
2018,4,25,2018-04-25,22675.27,24002.074
2018,4,25,2018-04-25,21432.4,22868.244
2018,4,26,2018-04-26,20609.4,22106.451
2018,4,26,2018-04-26,20391.4,21857.936
2018,4,26,2018-04-26,20413.4,21740.189
2018,4,26,2018-04-26,20616.27,22017.891
2018,4,26,2018-04-26,21791.4,23182.381
2018,4,26,2018-04-26,24839.27,26113.067
2018,4,26,2018-04-26,27234.53,28380.435
2018,4,26,2018-04-26,27039.27,28163.191
2018,4,26,2018-04-26,26844.27,28528.779
2018,4,26,2018-04-26,26106.458,28406.518
2018,4,26,2018-04-26,25711.27,28485.464
2018,4,26,2018-04-26,25621.4,28536.785
2018,4,26,2018-04-26,25271.27,28199.696
2018,4,26,2018-04-26,25283.4,28271.398
2018,4,26,2018-04-26,25159.27,27979.902
2018,4,26,2018-04-26,25467.4,28016.171
2018,4,26,2018-04-26,26011.27,28139.643
2018,4,26,2018-04-26,27482.4,28995.95
2018,4,26,2018-04-26,29429.27,30644.233
2018,4,26,2018-04-26,28141.27,29427.779
2018,4,26,2018-04-26,26667.4,27899.975
2018,4,26,2018-04-26,24962.27,26078.984
2018,4,26,2018-04-26,23240.4,24275.21
2018,4,26,2018-04-26,22025.27,22946.085
2018,4,27,2018-04-27,21343.27,22156.263
2018,4,27,2018-04-27,20743.4,21423.08
2018,4,27,2018-04-27,20694.4,21235.378
2018,4,27,2018-04-27,20706.4,21254.83
2018,4,27,2018-04-27,21081.27,21616.131
2018,4,27,2018-04-27,22113.4,22590.501
2018,4,27,2018-04-27,23358.4,23742.576
2018,4,27,2018-04-27,24898.4,25375.406
2018,4,27,2018-04-27,25860.27,26670.245
2018,4,27,2018-04-27,26267.4,27316.943
2018,4,27,2018-04-27,26024.27,27230.029
2018,4,27,2018-04-27,25422.4,26893.096
2018,4,27,2018-04-27,24974.4,26531.302
2018,4,27,2018-04-27,24514.4,26086.254
2018,4,27,2018-04-27,24103.27,25663.997
2018,4,27,2018-04-27,24253.4,25660.814
2018,4,27,2018-04-27,24948.27,26051.275
2018,4,27,2018-04-27,26752.4,27511.495
2018,4,27,2018-04-27,28355.53,29018.917
2018,4,27,2018-04-27,27071.4,27722.003
2018,4,27,2018-04-27,25290.27,25934.954
2018,4,27,2018-04-27,23807.27,24433.656
2018,4,27,2018-04-27,22239.4,22839.216
2018,4,27,2018-04-27,21195.27,21896.857
2018,4,28,2018-04-28,20411.27,21196.947
2018,4,28,2018-04-28,20318.363,20943.105
2018,4,28,2018-04-28,20250.27,20699.395
2018,4,28,2018-04-28,20033.437,20287.403
2018,4,28,2018-04-28,20177.27,20994.914
2018,4,28,2018-04-28,20719.4,21650.458
2018,4,28,2018-04-28,22290.27,23205.756
2018,4,28,2018-04-28,24146.27,25097.538
2018,4,28,2018-04-28,25271.4,26467.158
2018,4,28,2018-04-28,25107.27,26716.676
2018,4,28,2018-04-28,24334.4,26464.201
2018,4,28,2018-04-28,23949.27,26171.821
2018,4,28,2018-04-28,23685.27,25888.97
2018,4,28,2018-04-28,23472.53,25643.537
2018,4,28,2018-04-28,23255.27,25305.881
2018,4,28,2018-04-28,23424.4,25186.152
2018,4,28,2018-04-28,24317.27,25680.197
2018,4,28,2018-04-28,25860.4,26770.853
2018,4,28,2018-04-28,27705.27,28492.13
2018,4,28,2018-04-28,26461.4,27208.852
2018,4,28,2018-04-28,24805.27,25454.468
2018,4,28,2018-04-28,23275.27,23854.261
2018,4,28,2018-04-28,22030.4,22498.749
2018,4,28,2018-04-28,21053.27,21489.442
2018,4,29,2018-04-29,20506.27,20898.251
2018,4,29,2018-04-29,20155.27,20522.349
2018,4,29,2018-04-29,20020.4,20404.677
2018,4,29,2018-04-29,20051.4,20466.26
2018,4,29,2018-04-29,20211.27,20623.709
2018,4,29,2018-04-29,20596.27,21018.166
2018,4,29,2018-04-29,21713.4,22225.833
2018,4,29,2018-04-29,23656.27,24362.501
2018,4,29,2018-04-29,25100.4,26200.08
2018,4,29,2018-04-29,25327.4,26806.793
2018,4,29,2018-04-29,24901.27,26569.639
2018,4,29,2018-04-29,24354.4,26198.914
2018,4,29,2018-04-29,23992.27,25898.554
2018,4,29,2018-04-29,23480.4,25466.772
2018,4,29,2018-04-29,22999.27,24985.531
2018,4,29,2018-04-29,22893.4,24740.762
2018,4,29,2018-04-29,23565.27,25206.374
2018,4,29,2018-04-29,25398.4,26640.099
2018,4,29,2018-04-29,27246.4,28289.13
2018,4,29,2018-04-29,26134.27,27293.733
2018,4,29,2018-04-29,24062.4,25389.441
2018,4,29,2018-04-29,22290.4,23563.811
2018,4,29,2018-04-29,21040.27,22094.921
2018,4,29,2018-04-29,20093.27,21000.779
2018,4,30,2018-04-30,19621.4,20464.13
2018,4,30,2018-04-30,19573.27,20236.312
2018,4,30,2018-04-30,19505.27,20118.567
2018,4,30,2018-04-30,19749.27,20405.128
2018,4,30,2018-04-30,20171.4,20949.527
2018,4,30,2018-04-30,21760.27,22488.958
2018,4,30,2018-04-30,23421.27,24079.748
2018,4,30,2018-04-30,24948.4,25632.43
2018,4,30,2018-04-30,26265.27,27325.703
2018,4,30,2018-04-30,26095.27,27657.937
2018,4,30,2018-04-30,26006.53,27825.056
2018,4,30,2018-04-30,25700.27,27475.099
2018,4,30,2018-04-30,25363.4,27123.789
2018,4,30,2018-04-30,25178.27,26864.908
2018,4,30,2018-04-30,25221.4,26779.714
2018,4,30,2018-04-30,25445.27,26902.3
2018,4,30,2018-04-30,26261.4,27522.431
2018,4,30,2018-04-30,27924.27,28924.624
2018,4,30,2018-04-30,29086.53,30121.663
2018,4,30,2018-04-30,27684.27,28665.53
2018,4,30,2018-04-30,26124.27,27014.67
2018,4,30,2018-04-30,24328.4,25082.107
2018,4,30,2018-04-30,22994.27,23518.26
2018,4,30,2018-04-30,21393.4,21818.952
2018,5,1,2018-05-01,20602.27,21004.685
2018,5,1,2018-05-01,20187.27,20611.052
2018,5,1,2018-05-01,20026.4,20553.351
2018,5,1,2018-05-01,20048.27,20645.364
2018,5,1,2018-05-01,20359.27,20996.913
2018,5,1,2018-05-01,20814.4,21583.159
2018,5,1,2018-05-01,21882.27,22787.714
2018,5,1,2018-05-01,23311.27,24432.812
2018,5,1,2018-05-01,24728.4,26270.425
2018,5,1,2018-05-01,24967.27,26988.34
2018,5,1,2018-05-01,24812.4,27048.348
2018,5,1,2018-05-01,24317.4,26625.81
2018,5,1,2018-05-01,23855.4,26296.26
2018,5,1,2018-05-01,23537.4,25835.597
2018,5,1,2018-05-01,23795.27,25759.973
2018,5,1,2018-05-01,24428.4,26036.115
2018,5,1,2018-05-01,25696.4,26855.317
2018,5,1,2018-05-01,28027.4,28678.142
2018,5,1,2018-05-01,29819.4,30360.968
2018,5,1,2018-05-01,28396.27,28988.24
2018,5,1,2018-05-01,26491.27,27102.65
2018,5,1,2018-05-01,24232.4,24804.348
2018,5,1,2018-05-01,22187.4,22771.622
2018,5,1,2018-05-01,20592.27,21342.642
2018,5,2,2018-05-02,19916.4,20792.301
2018,5,2,2018-05-02,19626.27,20683.96
2018,5,2,2018-05-02,19449.27,20537.474
2018,5,2,2018-05-02,19715.4,20839.826
2018,5,2,2018-05-02,21415.27,22455.8
2018,5,2,2018-05-02,24898.27,25800.501
2018,5,2,2018-05-02,27418.4,28372.136
2018,5,2,2018-05-02,26679.27,27793.743
2018,5,2,2018-05-02,26522.27,28053.897
2018,5,2,2018-05-02,26069.4,28056.767
2018,5,2,2018-05-02,25818.27,28165.575
2018,5,2,2018-05-02,25679.77,28189.848
2018,5,2,2018-05-02,25620.4,28054.265
2018,5,2,2018-05-02,25491.27,27872.694
2018,5,2,2018-05-02,25724.4,28041.925
2018,5,2,2018-05-02,26250.452,28355.293
2018,5,2,2018-05-02,27424.4,29101.838
2018,5,2,2018-05-02,29763.27,31058.175
2018,5,2,2018-05-02,31471.4,32652.392
2018,5,2,2018-05-02,30148.27,31308.315
2018,5,2,2018-05-02,27518.27,28845.987
2018,5,2,2018-05-02,25345.4,26551.142
2018,5,2,2018-05-02,23262.4,24220.21
2018,5,2,2018-05-02,21948.27,22937.785
2018,5,3,2018-05-03,21304.4,22218.91
2018,5,3,2018-05-03,21164.27,21977.947
2018,5,3,2018-05-03,21050.27,21847.432
2018,5,3,2018-05-03,21202.53,22106.61
2018,5,3,2018-05-03,22493.27,23510.792
2018,5,3,2018-05-03,26042.4,26974.062
2018,5,3,2018-05-03,28421.27,29345.809
2018,5,3,2018-05-03,27390.27,28610.165
2018,5,3,2018-05-03,26975.4,28680.956
2018,5,3,2018-05-03,26347.27,28389.496
2018,5,3,2018-05-03,25987.27,28152.819
2018,5,3,2018-05-03,25924.4,28151.347
2018,5,3,2018-05-03,25646.27,27786.368
2018,5,3,2018-05-03,25759.4,27718.055
2018,5,3,2018-05-03,26207.27,28111.381
2018,5,3,2018-05-03,27082.578,28848.254
2018,5,3,2018-05-03,28298.475,29739.972
2018,5,3,2018-05-03,30371.825,31253.431
2018,5,3,2018-05-03,32002.596,32748.095
2018,5,3,2018-05-03,30744.467,31479.935
2018,5,3,2018-05-03,28689.4,29313.445
2018,5,3,2018-05-03,26186.27,26751.034
2018,5,3,2018-05-03,23923.4,24440.58
2018,5,3,2018-05-03,22386.27,22968.142
2018,5,4,2018-05-04,21701.27,22313.87
2018,5,4,2018-05-04,21425.4,22015.859
2018,5,4,2018-05-04,21231.27,21833.73
2018,5,4,2018-05-04,21493.27,22084.032
2018,5,4,2018-05-04,23061.4,23630.714
2018,5,4,2018-05-04,26589.27,27161.082
2018,5,4,2018-05-04,28985.27,29544.353
2018,5,4,2018-05-04,28404.4,29126.524
2018,5,4,2018-05-04,27953.27,29225.326
2018,5,4,2018-05-04,27449.4,29064.514
2018,5,4,2018-05-04,27220.27,28916.304
2018,5,4,2018-05-04,26876.4,28645.237
2018,5,4,2018-05-04,26646.4,28446.778
2018,5,4,2018-05-04,26129.27,27879.198
2018,5,4,2018-05-04,26225.4,27868.604
2018,5,4,2018-05-04,26471.53,27987.887
2018,5,4,2018-05-04,27133.4,28390.617
2018,5,4,2018-05-04,29042.27,29846.569
2018,5,4,2018-05-04,30823.4,31531.65
2018,5,4,2018-05-04,29721.4,30367.419
2018,5,4,2018-05-04,28271.27,28827.625
2018,5,4,2018-05-04,26287.4,26807.183
2018,5,4,2018-05-04,24470.27,24880.295
2018,5,4,2018-05-04,22983.4,23403.4
2018,5,5,2018-05-05,22012.27,22413.82
2018,5,5,2018-05-05,21543.4,21902.799
2018,5,5,2018-05-05,21293.27,21715.732
2018,5,5,2018-05-05,21310.4,21790.638
2018,5,5,2018-05-05,21598.27,22120.807
2018,5,5,2018-05-05,22596.27,23163.593
2018,5,5,2018-05-05,24271.4,24822.336
2018,5,5,2018-05-05,26203.27,26947.555
2018,5,5,2018-05-05,27159.4,28400.099
2018,5,5,2018-05-05,26877.27,28462.36
2018,5,5,2018-05-05,26377.27,28147.451
2018,5,5,2018-05-05,25693.4,27592.05
2018,5,5,2018-05-05,25460.27,27319.198
2018,5,5,2018-05-05,24993.4,26796.407
2018,5,5,2018-05-05,24631.27,26334.657
2018,5,5,2018-05-05,24522.4,26063.989
2018,5,5,2018-05-05,25571.4,26758.686
2018,5,5,2018-05-05,28230.27,28784.537
2018,5,5,2018-05-05,30648.27,31044.995
2018,5,5,2018-05-05,29025.4,29404.861
2018,5,5,2018-05-05,27296.27,27756.307
2018,5,5,2018-05-05,25036.4,25688.773
2018,5,5,2018-05-05,23275.53,23880.683
2018,5,5,2018-05-05,21968.27,22536.245
2018,5,6,2018-05-06,21323.4,21754.503
2018,5,6,2018-05-06,20921.27,21341.939
2018,5,6,2018-05-06,20533.27,21103.956
2018,5,6,2018-05-06,20292.53,20938.999
2018,5,6,2018-05-06,20602.27,21132.599
2018,5,6,2018-05-06,21292.4,21815.909
2018,5,6,2018-05-06,22673.27,23170.463
2018,5,6,2018-05-06,25166.27,25726.063
2018,5,6,2018-05-06,26540.4,27573.835
2018,5,6,2018-05-06,26455.27,27900.307
2018,5,6,2018-05-06,25619.4,27300.431
2018,5,6,2018-05-06,25066.77,26924.604
2018,5,6,2018-05-06,24829.4,26653.971
2018,5,6,2018-05-06,24446.27,26214.324
2018,5,6,2018-05-06,24055.53,25695.579
2018,5,6,2018-05-06,23969.4,25499.914
2018,5,6,2018-05-06,25148.27,26286.884
2018,5,6,2018-05-06,27750.4,28383.52
2018,5,6,2018-05-06,30379.27,30863.288
2018,5,6,2018-05-06,28883.4,29407.445
2018,5,6,2018-05-06,26645.27,27217.158
2018,5,6,2018-05-06,24407.4,24965.157
2018,5,6,2018-05-06,22607.27,23120.134
2018,5,6,2018-05-06,21332.4,21920.801
2018,5,7,2018-05-07,20526.27,21240.624
2018,5,7,2018-05-07,20179.4,20985.254
2018,5,7,2018-05-07,20003.4,20959.04
2018,5,7,2018-05-07,20250.4,21255.526
2018,5,7,2018-05-07,21851.4,22820.698
2018,5,7,2018-05-07,25225.53,26301.637
2018,5,7,2018-05-07,28058.27,29156.676
2018,5,7,2018-05-07,27476.4,28709.746
2018,5,7,2018-05-07,27275.4,29028.813
2018,5,7,2018-05-07,26904.27,29014.263
2018,5,7,2018-05-07,26525.4,28774.705
2018,5,7,2018-05-07,26149.4,28653.886
2018,5,7,2018-05-07,25862.27,28475.485
2018,5,7,2018-05-07,25996.4,28411.436
2018,5,7,2018-05-07,26000.27,28412.584
2018,5,7,2018-05-07,26586.4,28886.065
2018,5,7,2018-05-07,27569.4,29531.223
2018,5,7,2018-05-07,30232.112,31701.53
2018,5,7,2018-05-07,31983.91,33270.9
2018,5,7,2018-05-07,30367.267,31576.136
2018,5,7,2018-05-07,28316.4,29547.125
2018,5,7,2018-05-07,25291.27,26721.543
2018,5,7,2018-05-07,22865.27,24253.378
2018,5,7,2018-05-07,21588.53,23011.587
2018,5,8,2018-05-08,20895.27,22395.088
2018,5,8,2018-05-08,20507.4,22007.702
2018,5,8,2018-05-08,20408.27,21995.214
2018,5,8,2018-05-08,20639.27,22314.257
2018,5,8,2018-05-08,22325.53,24001.844
2018,5,8,2018-05-08,26029.27,27499.895
2018,5,8,2018-05-08,28934.4,30153.326
2018,5,8,2018-05-08,28285.4,29437.501
2018,5,8,2018-05-08,27831.27,29393.132
2018,5,8,2018-05-08,27313.27,29213.598
2018,5,8,2018-05-08,26700.4,28858.186
2018,5,8,2018-05-08,26194.27,28633.857
2018,5,8,2018-05-08,25674.4,28287.773
2018,5,8,2018-05-08,25672.27,28177.115
2018,5,8,2018-05-08,26036.4,28356.124
2018,5,8,2018-05-08,27046.27,29068.78
2018,5,8,2018-05-08,28191.27,29848.471
2018,5,8,2018-05-08,31026.149,32173.646
2018,5,8,2018-05-08,32553.022,33634.169
2018,5,8,2018-05-08,30854.36,31892.72
2018,5,8,2018-05-08,28699.27,29644.681
2018,5,8,2018-05-08,26123.27,26962.387
2018,5,8,2018-05-08,23913.4,24589.804
2018,5,8,2018-05-08,22657.27,23285.753
2018,5,9,2018-05-09,21890.27,22537.246
2018,5,9,2018-05-09,21358.53,22153.675
2018,5,9,2018-05-09,21227.27,22093.607
2018,5,9,2018-05-09,21583.27,22441.093
2018,5,9,2018-05-09,23180.4,24016.755
2018,5,9,2018-05-09,26920.27,27698.292
2018,5,9,2018-05-09,29803.27,30525.442
2018,5,9,2018-05-09,28585.4,29462.9
2018,5,9,2018-05-09,28212.083,29421.552
2018,5,9,2018-05-09,27310.316,29044.49
2018,5,9,2018-05-09,26708.444,28753.765
2018,5,9,2018-05-09,26453.27,28542.887
2018,5,9,2018-05-09,26292.4,28441.498
2018,5,9,2018-05-09,25887.27,28150.991
2018,5,9,2018-05-09,26083.4,28350.235
2018,5,9,2018-05-09,26872.27,28945.997
2018,5,9,2018-05-09,28146.4,29733.752
2018,5,9,2018-05-09,30739.27,31747.749
2018,5,9,2018-05-09,32402.4,33271.674
2018,5,9,2018-05-09,30614.4,31384.315
2018,5,9,2018-05-09,28941.27,29619.668
2018,5,9,2018-05-09,26507.4,27125.825
2018,5,9,2018-05-09,24278.4,24736.747
2018,5,9,2018-05-09,22984.27,23370.689
2018,5,10,2018-05-10,22212.27,22543.657
2018,5,10,2018-05-10,22001.27,22305.806
2018,5,10,2018-05-10,21791.4,22072.029
2018,5,10,2018-05-10,22084.27,22362.025
2018,5,10,2018-05-10,23626.4,23892.929
2018,5,10,2018-05-10,27036.27,27285.927
2018,5,10,2018-05-10,29504.27,29757.171
2018,5,10,2018-05-10,28628.4,29011.725
2018,5,10,2018-05-10,28558.27,29419.014
2018,5,10,2018-05-10,27825.27,29163.804
2018,5,10,2018-05-10,27538.4,29131.709
2018,5,10,2018-05-10,27150.27,28881.132
2018,5,10,2018-05-10,26898.4,28685.499
2018,5,10,2018-05-10,26708.4,28457.081
2018,5,10,2018-05-10,26945.53,28630.772
2018,5,10,2018-05-10,27709.27,29137.817
2018,5,10,2018-05-10,28938.4,30008.123
2018,5,10,2018-05-10,31159.4,31913.134
2018,5,10,2018-05-10,32635.8,33271.536
2018,5,10,2018-05-10,30934.27,31500.145
2018,5,10,2018-05-10,29066.27,29660.586
2018,5,10,2018-05-10,26420.4,27012.072
2018,5,10,2018-05-10,24206.27,24766.55
2018,5,10,2018-05-10,22726.27,23339.61
2018,5,11,2018-05-11,21861.27,22601.342
2018,5,11,2018-05-11,21502.4,22250.325
2018,5,11,2018-05-11,21382.27,22061.622
2018,5,11,2018-05-11,21852.4,22561.097
2018,5,11,2018-05-11,23510.4,24191.063
2018,5,11,2018-05-11,26944.27,27618.071
2018,5,11,2018-05-11,29551.4,30223.055
2018,5,11,2018-05-11,28747.27,29556.348
2018,5,11,2018-05-11,28842.27,30013.692
2018,5,11,2018-05-11,28315.4,29840.879
2018,5,11,2018-05-11,28039.303,29699.313
2018,5,11,2018-05-11,27808.286,29612.422
2018,5,11,2018-05-11,27318.4,29269.487
2018,5,11,2018-05-11,26589.27,28656.095
2018,5,11,2018-05-11,26586.4,28660.907
2018,5,11,2018-05-11,26899.4,28784.126
2018,5,11,2018-05-11,27485.4,29212.856
2018,5,11,2018-05-11,29458.4,31053.667
2018,5,11,2018-05-11,30956.4,32341.92
2018,5,11,2018-05-11,29517.27,30736.389
2018,5,11,2018-05-11,27995.53,29152.209
2018,5,11,2018-05-11,25879.27,27087.768
2018,5,11,2018-05-11,23933.27,25097.781
2018,5,11,2018-05-11,22524.4,23663.557
2018,5,12,2018-05-12,21916.27,22928.789
2018,5,12,2018-05-12,21528.27,22516.751
2018,5,12,2018-05-12,21650.4,22402.951
2018,5,12,2018-05-12,21721.27,22441.338
2018,5,12,2018-05-12,22221.27,22846.03
2018,5,12,2018-05-12,23130.53,23715.499
2018,5,12,2018-05-12,24938.27,25440.98
2018,5,12,2018-05-12,26790.27,27310.371
2018,5,12,2018-05-12,28075.53,28970.286
2018,5,12,2018-05-12,28017.27,29449.827
2018,5,12,2018-05-12,27090.27,28833.623
2018,5,12,2018-05-12,26909.4,28764.066
2018,5,12,2018-05-12,26698.27,28541.944
2018,5,12,2018-05-12,26048.53,27864.836
2018,5,12,2018-05-12,25491.27,27338.586
2018,5,12,2018-05-12,25381.4,27052.067
2018,5,12,2018-05-12,26515.27,27789.611
2018,5,12,2018-05-12,28757.4,29539.292
2018,5,12,2018-05-12,30316.4,31066.413
2018,5,12,2018-05-12,28892.27,29661.353
2018,5,12,2018-05-12,26965.4,27657.244
2018,5,12,2018-05-12,25240.27,25872.658
2018,5,12,2018-05-12,23575.27,24115.187
2018,5,12,2018-05-12,22222.4,22717.318
2018,5,13,2018-05-13,21494.27,21876.478
2018,5,13,2018-05-13,21075.4,21445.958
2018,5,13,2018-05-13,20830.27,21152.93
2018,5,13,2018-05-13,20948.27,21224.915
2018,5,13,2018-05-13,21071.53,21335.543
2018,5,13,2018-05-13,21699.27,21944.03
2018,5,13,2018-05-13,23547.4,23733.793
2018,5,13,2018-05-13,25819.27,26196.426
2018,5,13,2018-05-13,27435.27,28220.101
2018,5,13,2018-05-13,27275.4,28325.099
2018,5,13,2018-05-13,26739.27,27883.257
2018,5,13,2018-05-13,26491.4,27726.686
2018,5,13,2018-05-13,26203.27,27439.638
2018,5,13,2018-05-13,25695.4,26956.843
2018,5,13,2018-05-13,25125.27,26444.548
2018,5,13,2018-05-13,25200.4,26331.95
2018,5,13,2018-05-13,26597.27,27453.763
2018,5,13,2018-05-13,28968.4,29499.455
2018,5,13,2018-05-13,31033.4,31644.409
2018,5,13,2018-05-13,29715.27,30431.445
2018,5,13,2018-05-13,27506.4,28173.716
2018,5,13,2018-05-13,24999.4,25593.221
2018,5,13,2018-05-13,23083.27,23525.196
2018,5,13,2018-05-13,21719.4,22091.55
2018,5,14,2018-05-14,21179.4,21559.666
2018,5,14,2018-05-14,20806.27,21218.395
2018,5,14,2018-05-14,20728.4,21174.081
2018,5,14,2018-05-14,21122.27,21543.629
2018,5,14,2018-05-14,22872.53,23344.649
2018,5,14,2018-05-14,26413.27,26907.32
2018,5,14,2018-05-14,29176.27,29675.962
2018,5,14,2018-05-14,28803.4,29429.203
2018,5,14,2018-05-14,29063.27,30091.161
2018,5,14,2018-05-14,29365.27,30650.537
2018,5,14,2018-05-14,29471.4,30930.338
2018,5,14,2018-05-14,29397.27,30884.426
2018,5,14,2018-05-14,29123.4,30610.821
2018,5,14,2018-05-14,28896.27,30344.618
2018,5,14,2018-05-14,28805.4,30272.815
2018,5,14,2018-05-14,29435.4,30889.467
2018,5,14,2018-05-14,30441.4,31707.596
2018,5,14,2018-05-14,32430.24,33294.434
2018,5,14,2018-05-14,33001.059,33940.736
2018,5,14,2018-05-14,31156.734,32169.587
2018,5,14,2018-05-14,29377.4,30332.928
2018,5,14,2018-05-14,26693.4,27597.639
2018,5,14,2018-05-14,24156.27,24961.263
2018,5,14,2018-05-14,22762.27,23520.874
2018,5,15,2018-05-15,22066.4,22747.46
2018,5,15,2018-05-15,21632.27,22308.799
2018,5,15,2018-05-15,21579.27,22194.356
2018,5,15,2018-05-15,21819.4,22470.409
2018,5,15,2018-05-15,23644.27,24319.235
2018,5,15,2018-05-15,27406.27,28080.647
2018,5,15,2018-05-15,30392.4,31022.815
2018,5,15,2018-05-15,29840.27,30529.98
2018,5,15,2018-05-15,29681.27,30734.115
2018,5,15,2018-05-15,29427.27,30800.162
2018,5,15,2018-05-15,29196.4,30785.481
2018,5,15,2018-05-15,28784.27,30415.366
2018,5,15,2018-05-15,28375.4,29910.67
2018,5,15,2018-05-15,28040.27,29505.396
2018,5,15,2018-05-15,28074.4,29509.389
2018,5,15,2018-05-15,28822.4,30123.355
2018,5,15,2018-05-15,30130.758,31157.3
2018,5,15,2018-05-15,32507.797,33294.37
2018,5,15,2018-05-15,33643.64,34468.804
2018,5,15,2018-05-15,31955.416,32791.021
2018,5,15,2018-05-15,29960.356,30770.261
2018,5,15,2018-05-15,27183.27,27854.644
2018,5,15,2018-05-15,24685.4,25276.834
2018,5,15,2018-05-15,23142.27,23701.791
2018,5,16,2018-05-16,22217.4,22853.976
2018,5,16,2018-05-16,21925.27,22574.466
2018,5,16,2018-05-16,21724.4,22355.078
2018,5,16,2018-05-16,22107.27,22726.996
2018,5,16,2018-05-16,23908.4,24545.696
2018,5,16,2018-05-16,27902.27,28548.056
2018,5,16,2018-05-16,30627.4,31300.648
2018,5,16,2018-05-16,29973.27,30752.897
2018,5,16,2018-05-16,29966.27,31199.575
2018,5,16,2018-05-16,29671.53,31305.541
2018,5,16,2018-05-16,28902.4,30713.081
2018,5,16,2018-05-16,28682.27,30571.689
2018,5,16,2018-05-16,28375.4,30287.089
2018,5,16,2018-05-16,28249.27,30112.069
2018,5,16,2018-05-16,28530.4,30217.829
2018,5,16,2018-05-16,29607.53,31049.141
2018,5,16,2018-05-16,30864.313,31928.491
2018,5,16,2018-05-16,33411.129,33965.389
2018,5,16,2018-05-16,34270.05,34663.943
2018,5,16,2018-05-16,32143.025,32533.558
2018,5,16,2018-05-16,29952.378,30420.802
2018,5,16,2018-05-16,27462.27,27926.555
2018,5,16,2018-05-16,25245.067,25612.007
2018,5,16,2018-05-16,23609.27,23993.502
2018,5,17,2018-05-17,22692.27,23154.459
2018,5,17,2018-05-17,22213.4,22688.292
2018,5,17,2018-05-17,22087.27,22591.242
2018,5,17,2018-05-17,22581.27,23031.834
2018,5,17,2018-05-17,24474.4,24926.932
2018,5,17,2018-05-17,28662.27,29090.272
2018,5,17,2018-05-17,31134.27,31560.031
2018,5,17,2018-05-17,30216.27,30768.099
2018,5,17,2018-05-17,29854.4,30881.173
2018,5,17,2018-05-17,28943.27,30370.812
2018,5,17,2018-05-17,28480.403,30088.004
2018,5,17,2018-05-17,28020.287,29727.933
2018,5,17,2018-05-17,27601.4,29322.561
2018,5,17,2018-05-17,27618.4,29184.071
2018,5,17,2018-05-17,27612.4,29156.161
2018,5,17,2018-05-17,28359.4,29834.45
2018,5,17,2018-05-17,29570.631,30657.928
2018,5,17,2018-05-17,32332.478,33003.549
2018,5,17,2018-05-17,33666.732,34296.591
2018,5,17,2018-05-17,32133.81,32890.666
2018,5,17,2018-05-17,30080.511,30877.077
2018,5,17,2018-05-17,27260.27,28073.803
2018,5,17,2018-05-17,24884.4,25607.387
2018,5,17,2018-05-17,23330.27,23993.729
2018,5,18,2018-05-18,22427.27,23105.45
2018,5,18,2018-05-18,22342.53,23051.794
2018,5,18,2018-05-18,21970.27,22674.248
2018,5,18,2018-05-18,22637.4,23258.145
2018,5,18,2018-05-18,24527.27,25135.41
2018,5,18,2018-05-18,28197.401,28822.751
2018,5,18,2018-05-18,30644.303,31339.937
2018,5,18,2018-05-18,29969.958,30842.294
2018,5,18,2018-05-18,29536.86,30842.045
2018,5,18,2018-05-18,29175.008,30765.466
2018,5,18,2018-05-18,28836.03,30627.652
2018,5,18,2018-05-18,28686.27,30508.377
2018,5,18,2018-05-18,28550.53,30411.255
2018,5,18,2018-05-18,28219,30043.829
2018,5,18,2018-05-18,28299,30040.206
2018,5,18,2018-05-18,28665,30383.097
2018,5,18,2018-05-18,29421.704,31008.821
2018,5,18,2018-05-18,31347.359,32594.274
2018,5,18,2018-05-18,32189.429,33364.237
2018,5,18,2018-05-18,30697.197,31805.997
2018,5,18,2018-05-18,28951.077,30091.193
2018,5,18,2018-05-18,26664,27777.767
2018,5,18,2018-05-18,24613,25503.726
2018,5,18,2018-05-18,23322,24109.906
2018,5,19,2018-05-19,22133,22967.197
2018,5,19,2018-05-19,21508,22426.581
2018,5,19,2018-05-19,21388,22314.959
